State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
OH,2021,December,12 month-ending,Percent with drugs specified,95.70767808,100,0.009487345,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,January,12 month-ending,Percent with drugs specified,95.77281192,100,0.009373703,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,February,12 month-ending,Percent with drugs specified,95.76571535,100,0.009353724,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,March,12 month-ending,Percent with drugs specified,95.6554448,100,0.009345046,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,April,12 month-ending,Percent with drugs specified,95.83732975,100,0.010041908,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,May,12 month-ending,Percent with drugs specified,95.9798019,100,0.010074213,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,June,12 month-ending,Percent with drugs specified,95.97667638,100,0.010069277,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,July,12 month-ending,Percent with drugs specified,95.82680251,100,0.008708176,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,August,12 month-ending,Percent with drugs specified,95.78679208,100,0.008073849,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,September,12 month-ending,Percent with drugs specified,95.83168708,100,0.006846876,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,October,12 month-ending,Percent with drugs specified,95.81367925,100,0.008362369,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,November,12 month-ending,Percent with drugs specified,95.91996862,100,0.006363167,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2022,December,12 month-ending,Percent with drugs specified,96.03421462,100,0.005790304,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,January,12 month-ending,Percent with drugs specified,96.34809635,100,0.006015761,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,February,12 month-ending,Percent with drugs specified,96.50444187,100,0.006097143,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,March,12 month-ending,Percent with drugs specified,96.59797823,100,0.006089902,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,April,12 month-ending,Percent with drugs specified,96.50403381,100,0.005312045,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,May,12 month-ending,Percent with drugs specified,96.59134431,100,0.00606396,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,June,12 month-ending,Percent with drugs specified,96.58676894,100,0.006831638,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,July,12 month-ending,Percent with drugs specified,96.78660766,100,0.008388622,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,August,12 month-ending,Percent with drugs specified,96.88588008,100,0.00920062,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,September,12 month-ending,Percent with drugs specified,96.81204772,100,0.011515254,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,October,12 month-ending,Percent with drugs specified,96.77806684,100,0.012307692,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,November,12 month-ending,Percent with drugs specified,96.72466735,100,0.016239164,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2023,December,12 month-ending,Percent with drugs specified,96.7544784,100,0.021084361,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2024,January,12 month-ending,Percent with drugs specified,96.47033348,100,0.021017398,Ohio,Underreported due to incomplete data.,*,
OH,2024,February,12 month-ending,Percent with drugs specified,96.49162011,100,0.020926501,Ohio,Underreported due to incomplete data.,*,
OH,2024,March,12 month-ending,Percent with drugs specified,96.56357388,100,0.020978369,Ohio,Underreported due to incomplete data.,*,
OH,2024,April,12 month-ending,Percent with drugs specified,96.66666667,100,0.02100775,Ohio,Underreported due to incomplete data.,*,
OH,2024,May,12 month-ending,Percent with drugs specified,96.49423878,100,0.020275276,Ohio,Underreported due to incomplete data.,*,
OH,2024,June,12 month-ending,Percent with drugs specified,96.33867277,100,0.019497586,Ohio,Underreported due to incomplete data.,*,
OH,2024,July,12 month-ending,Percent with drugs specified,96.09665428,100,0.018737996,Ohio,Underreported due to incomplete data.,*,
OH,2024,August,12 month-ending,Percent with drugs specified,95.96597146,100,0.01947541,Ohio,Underreported due to incomplete data.,*,
OH,2024,September,12 month-ending,Percent with drugs specified,95.93172119,100,0.017956966,Ohio,Underreported due to incomplete data.,*,
OH,2024,October,12 month-ending,Percent with drugs specified,95.98701682,100,0.015654474,Ohio,Underreported due to incomplete data.,*,
OH,2024,November,12 month-ending,Percent with drugs specified,96.03929997,100,0.01256163,Ohio,Underreported due to incomplete data.,*,
OH,2024,December,12 month-ending,Percent with drugs specified,95.80152672,100,0.009440939,Ohio,Underreported due to incomplete data.,*,
OH,2025,January,12 month-ending,Percent with drugs specified,95.89625739,100,0.011782171,Ohio,Underreported due to incomplete data.,*,
OH,2025,February,12 month-ending,Percent with drugs specified,95.93823431,100,0.017182533,Ohio,Underreported due to incomplete data.,*,
OH,2025,March,12 month-ending,Percent with drugs specified,95.71183533,100,0.033349362,Ohio,Underreported due to incomplete data.,*,
OH,2025,April,12 month-ending,Percent with drugs specified,95.68904594,100,0.059033253,Ohio,Underreported due to incomplete data.,*,
OH,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.006037866,Ohio,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,
OH,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.006006212,Ohio,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,
OH,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.005986744,Ohio,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,
OH,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),77,100,0.00510382,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,77
OH,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),87,100,0.006779948,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,87
OH,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),91,100,0.005918661,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,91
OH,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),95,100,0.005902541,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,95
